g_x_mean,g_x_std,g_x_max,g_x_min,g_x_max_to_min,g_x_median,g_y_mean,g_y_std,g_y_max,g_y_min,g_y_max_to_min,g_y_median,g_z_mean,g_z_std,g_z_max,g_z_min,g_z_max_to_min,g_z_median,a_x_mean,a_x_std,a_x_max,a_x_min,a_x_max_to_min,a_x_median,a_y_mean,a_y_std,a_y_max,a_y_min,a_y_max_to_min,a_y_median,a_z_mean,a_z_std,a_z_max,a_z_min,a_z_max_to_min,a_z_median,motion
-0.14985743415841585,1.0970504284156202,2.0786286,-2.5612818,4.6399104,-0.12373505000000005,-0.30069793613861384,0.8276566019142064,2.0990124000000003,-3.178304,5.2773164,-0.19904464999999993,-0.13170768242574254,0.4085473237010344,0.8008083000000001,-1.6121340999999998,2.4129424,-0.09829464999999996,0.2920125491484185,0.11060251015968771,0.7256347,-0.03935080000000002,0.7649855,0.2899839,0.9173652148418492,0.19128232685873786,1.407454,0.39634099999999994,1.011113,0.9381135,0.27397368856447685,0.14355867289679103,0.7058761,-0.06808480000000004,0.7739609000000001,0.2957337,Downstairs
0.1467278468646865,1.1520826523798882,3.086118,-2.4237368,5.509854799999999,0.05330900000000005,-0.43672881485148557,1.144718346447679,3.0085057999999996,-4.636400200000001,7.644906000000001,-0.28678390000000037,0.0775016290429043,0.40363430872061873,1.6201902000000001,-1.0141509,2.6343411000000003,0.03832070000000001,-0.13269948349514568,0.14435860805072825,0.2815429,-0.45814830000000006,0.7396912,-0.1508667,1.027152360841424,0.39814798264168283,1.9106200999999998,-0.0029418000000001054,1.9135619,1.0627974999999998,-0.09080778446601935,0.2526666499865887,0.5716049000000001,-0.7559905999999998,1.3275955,-0.09100809999999991,Downstairs
-0.1320350771428571,0.808422795872813,2.0982700000000003,-1.6510486999999998,3.7493187,-0.2444417,-0.3395809758730158,0.9490163989503615,2.111106,-3.3284247000000002,5.439530700000001,-0.22908499999999998,0.09829764761904738,0.9773890513619914,2.5047892999999997,-1.8167687000000001,4.321558,0.10665699999999975,0.33621366024844723,0.1525766324007509,0.7400908,-0.08533019999999997,0.825421,0.30968165000000003,0.9694110201863356,0.32773216688902107,1.6911985999999999,0.18231950000000008,1.5088790999999997,0.9567062500000001,-0.06217001894409938,0.13062876715038194,0.3802458999999999,-0.5291048,0.9093507,-0.06067745000000002,Downstairs
-0.07285635306122466,1.413435588731125,2.959876,-2.9875868000000003,5.9474628,0.01592739999999978,-0.4152509104956266,0.9971046904535131,2.6255436,-5.1689451,7.7944887000000005,-0.31952210000000003,-0.14378905335276973,0.48855142404973295,0.8881003999999999,-2.5268035,3.4149039,-0.05913430000000007,0.08663130601719196,0.13467884280115924,0.5978258000000001,-0.39612109999999995,0.9939469000000001,0.08315269999999995,0.9997190825214901,0.3176160766514759,1.8684341,0.16253030000000002,1.7059038,0.9987824,0.22720870945558738,0.22141270688794945,0.7708999,-0.2914993000000001,1.0623992000000002,0.21729750000000006,Downstairs
0.11655749999999983,1.3740209122381137,3.3239404,-3.0124675000000005,6.336407900000001,0.30031899999999984,-0.3979835461756374,1.2325998881723388,2.7079752000000004,-5.224236400000001,7.9322116000000005,-0.13947910000000013,0.09596982294617568,0.8214051097524147,2.1207019000000003,-1.6853200999999998,3.806022,0.10234999999999998,-0.13852610972222223,0.13682941973340482,0.35583489999999995,-0.5496704,0.9055053,-0.14549705,0.9689355763888889,0.3174115209874043,2.2482117,0.20555870000000018,2.042653,0.9402939000000002,-0.19851615944444442,0.20961316665036467,0.33780370000000004,-0.6960082999999999,1.033812,-0.21483914999999992,Downstairs
-0.07677133029661012,1.080080450135526,2.3441256,-2.1218443999999996,4.4659699999999996,-0.16379805000000003,-0.3030632063559323,0.7826334050981024,2.2061105,-2.8294982,5.0356087,-0.13618225000000006,0.12314256461864398,0.6208116582424223,1.8430562,-1.3297359000000002,3.1727921,0.033610149999999936,0.2739992229166667,0.13823426395423863,0.6756545,-0.11618650000000004,0.7918410000000001,0.26625445,0.9345159283333334,0.21275201479886063,1.4776276000000002,0.2920927000000001,1.1855349,0.9399322000000001,-0.2047824522916666,0.1864560933823432,0.1913149,-0.7160643999999999,0.9073792999999999,-0.14144964999999993,Downstairs
0.09319542836538457,1.1399605829430675,2.9695628,-2.3170565000000005,5.2866193,-0.008229650000000132,-0.30181394879807677,0.9727914841016196,1.6255424,-3.3965444000000007,5.0220868,-0.11423035000000001,0.041285053605769284,0.35435663562817665,1.4724760000000001,-0.7428828,2.2153588,0.004438800000000057,-0.17313798581560277,0.1054108480810729,0.16304780000000005,-0.51933,0.6823778,-0.17978979999999994,1.0195940654846336,0.20953125601558792,1.5656815,0.3938155,1.171866,0.9893309,-0.1478609075650119,0.21881785353078784,0.4552139999999999,-0.7186861000000001,1.1739001,-0.14650270000000015,Downstairs
0.04092645867346949,0.5311072778274127,1.3876931000000003,-1.0583091999999998,2.4460023,-0.00043699999999992074,-0.22487887193877537,0.6046463119873504,2.5823289000000003,-2.1503520000000003,4.7326809,-0.14632369999999983,0.04918831224489799,0.1699693565819152,0.6523922000000001,-0.4026256999999999,1.0550179,0.04391245000000002,-0.06782549195979899,0.08357884276721399,0.14472820000000003,-0.31705019999999995,0.4617784,-0.06478109999999997,0.9946692767169177,0.21713568342026077,1.5076631,0.5180008,0.9896623,0.996541,-0.13339483383584586,0.10822805178084767,0.19056400000000004,-0.40567010000000003,0.5962341000000001,-0.13859709999999997,Downstairs
0.07748984132029348,0.26031593013524285,1.1719743,-0.8311498999999998,2.0031242,0.051348700000000205,0.4158755273838631,0.7533026484825667,3.3414178,-2.0081377,5.349555499999999,0.24504779999999995,0.03855261393643028,0.28923370638880447,1.1840714,-0.6473421000000001,1.8314135000000002,0.022860399999999982,-0.26433452024096377,0.10998330819784231,-0.011651599999999946,-0.5714828,0.5598312,-0.27030199999999993,-0.9512993727710845,0.23266432906179843,-0.3432161,-1.5910201000000002,1.2478040000000001,-0.9545667999999999,-0.057037662891566275,0.12046059933362346,0.29913639999999997,-0.32010510000000003,0.6192415,-0.0638718,Downstairs
-0.06151003116591942,1.1990528654244672,2.7603534,-2.3890884000000003,5.1494418,-0.35256695000000027,-0.23694821995515716,0.7260012381193635,2.4198901999999998,-2.3214492,4.741339399999999,-0.23078365000000012,0.08166241771300464,0.5397853816035675,2.2466958000000004,-0.8832540999999999,3.1299499,-0.024825249999999847,0.25362357417218534,0.11234166440794137,0.5486496999999999,-0.042801000000000054,0.5914507,0.24534449999999994,0.9676298867549669,0.23741586056544992,1.5679307,0.3646911,1.2032396,0.9518981999999999,-0.16628592980132448,0.16178375830986563,0.3297942000000001,-0.5835326,0.9133268000000001,-0.1596937,Downstairs
0.021104348793103613,0.8151891758894675,2.7833906000000006,-1.7889880999999999,4.572378700000001,-0.12025274999999984,-0.21701783637931055,0.991301547003135,2.8512831999999997,-3.5099157000000005,6.3611989,-0.2447179000000001,0.05462027310344834,0.5184699179369524,1.417354,-1.1627792,2.5801331999999997,0.1801033500000001,0.04239098539898134,0.17411178919158035,0.5459852,-0.35770869999999994,0.9036938999999999,0.050254700000000006,0.9950991322580646,0.23489521266891067,1.5256181,0.3850831,1.1405349999999999,0.9650483,-0.14435058149405772,0.12596110053841417,0.2715774999999999,-0.5954344,0.8670119,-0.15082700000000002,Downstairs
-0.10219980934065936,1.051741585243664,2.4812313,-2.0921132,4.5733445,-0.28726460000000004,-0.3239246376373625,0.9432971551571587,3.9539481000000003,-3.4682295000000005,7.422177600000001,-0.25648199999999977,0.11223868708791215,0.8954743293194447,2.9558503000000003,-1.3271946999999997,4.2830449999999995,-0.008284599999999892,0.27206951540540536,0.1320037834792596,0.6035568,-0.20114740000000003,0.8047042,0.27641229999999994,0.9888362867567569,0.19555255456925813,1.5336946,0.44105219999999995,1.0926424000000001,0.9760498999999999,-0.12490693432432436,0.14579018191386767,0.4795210999999999,-0.6493502000000001,1.1288713000000001,-0.1398048,Downstairs
0.012153421290322555,1.197307284758589,2.7651452,-2.2090999,4.9742451,-0.1935651,-0.2536487791397848,0.9464394880133918,2.8002827000000003,-4.5340719,7.3343546,-0.1317263999999998,0.1101261974193548,0.46350458085981416,1.9905408999999998,-0.9825954000000001,2.9731363,0.05215850000000001,0.08758232473572944,0.15134171202343216,0.480551,-0.27251269999999994,0.7530637,0.08235790000000003,0.9611904063424946,0.24757378613974224,1.7114805999999998,0.2480592,1.4634213999999999,0.9656968000000001,-0.24499598202959827,0.15515037094022824,0.09135889999999999,-0.642012,0.7333709,-0.22223669999999998,Downstairs
0.07118243750000008,1.4206717497616324,2.8304126,-3.2945845999999994,6.124997199999999,0.29189635,-0.36272310945121944,1.0690885497299791,3.5544070000000003,-4.258067800000001,7.812474800000001,-0.23263179999999997,-0.13640350792682948,0.8968522071649333,1.6802708999999996,-2.8210776,4.5013485,-0.01657715000000031,-0.2337509613772455,0.15928666152463256,0.20099480000000006,-0.6455855999999999,0.8465803999999999,-0.23412309999999995,0.9889430134730538,0.28129332886096814,1.6776474000000001,0.17577380000000006,1.5018736000000001,0.9699997,0.12093723742514971,0.19266876874510339,0.5985427,-0.47659149999999995,1.0751342,0.16519930000000005,Downstairs
0.046084319175258404,2.188683016643545,3.7899032999999998,-3.391376499999999,7.181279799999999,-0.15908379999999891,0.15607723659793818,1.5136013074499104,3.6943355,-3.6357005,7.330036,0.10892314999999997,0.1167357214432987,1.3552599707422026,2.4020222999999996,-2.2357020000000003,4.6377243,0.18449304999999958,-0.27298722428861805,0.31863978699123086,0.9079864999999996,-0.8811082000000002,1.7890946999999997,-0.2671288000000003,1.0266566958333336,0.48447860395334397,1.9320267000000004,-0.0983763,2.0304030000000006,1.1165214500000005,-0.09209515701219527,0.20079591212875555,0.5222473999999998,-0.6487366000000001,1.1709839999999998,-0.1285438500000001,Jog
0.056534434879033056,1.3130678979928927,3.1619801000000005,-2.941205199999999,6.1031853,0.013638900000000394,0.01844784284274168,1.5076490248981074,4.300711099999999,-3.3302102000000007,7.6309213,0.10429719999999927,-0.08205843850806457,1.0051017693123756,2.5078211,-2.162814,4.6706351,-0.23223785000000013,0.6281206570576542,0.39973069426706587,1.5923172,-0.1539215999999999,1.7462388,0.6440751,0.8740256752485093,0.5514654690970728,1.9721421000000003,-0.05732109999999948,2.0294632,0.9140593000000002,-0.06455386272365791,0.19879964698051905,0.7768005,-0.9093414,1.6861419,-0.0726524499999999,Jog
0.020457287038988328,1.2195580555063077,2.453176,-2.3226731000000003,4.7758491,-0.09637260000000014,0.09680614625922035,0.5187184245890629,2.8944432000000004,-1.1154892,4.0099324,0.02759120000000017,-0.04761192518440456,0.3398855384998328,0.8385841,-1.3867848999999999,2.2253689999999997,-0.028102199999999945,0.09082700436590445,0.15066764731452037,0.5789793000000001,-0.3193832999999998,0.8983625999999999,0.06764755000000011,0.9892168224532225,0.47349246710341564,1.8865082000000002,0.1354292,1.7510790000000003,1.00062645,-0.1533872407484409,0.19088555195457718,0.2454254999999999,-1.0108322,1.2562577,-0.15393370000000012,Jog
0.015293644560075691,2.074506561804168,4.7286434999999996,-4.2134313,8.9420748,-0.5542011999999998,0.08372759271523336,1.2685193665454697,5.483394600000002,-5.556887799999997,11.040282399999999,-0.12869729999999752,0.1262488195837274,0.7701189883340168,2.2379912,-1.6174361000000002,3.8554273000000006,0.021760099999999935,0.0491935372201495,0.21315728297343053,0.7479156000000005,-0.4903060000000001,1.2382216000000006,0.06671145000000028,1.1628125729477614,0.6261249345039149,2.246347000000001,-0.2368223999999993,2.4831694000000004,1.2722144000000002,0.007997507649253782,0.41406493837796066,1.1314087000000002,-0.9908143,2.122223,0.03231345000000002,Jog
-0.05156936211267608,1.8766119064954365,3.4549912,-3.5382618,6.993252999999999,-0.13095069999999998,0.0014382038028171937,0.8295163576345809,3.0030286000000004,-2.1129314999999997,5.115960100000001,-0.016057049999999726,0.1517400981690142,0.5788293367193466,1.5307575,-1.3007316000000002,2.8314891,0.03390599999999999,-0.136258393065187,0.15593602002183898,0.21805730000000026,-0.5734161999999997,0.7914734999999999,-0.13627619999999982,0.9691543219140083,0.49140686298855596,1.7861771000000002,-0.011500600000000161,1.7976777000000004,1.0837584999999996,0.16783450596393884,0.16173912174633331,0.5322263999999998,-0.23412780000000014,0.7663541999999999,0.19685669999999975,Jog
0.0631370626297585,1.9231200225504528,3.6172187,-3.530634999999999,7.147853699999999,-0.3681527999999997,0.014177063206459837,0.8372847178953914,2.2510698000000007,-2.468509799999999,4.719579599999999,-0.0665596999999988,-0.054180666666666835,0.7061941092361477,1.3131717,-1.6194454,2.9326171,0.08843379999999952,-0.05063457238636351,0.13445624826433672,0.32609250000000023,-0.5396971999999998,0.8657897,-0.031552949999999975,1.1066596478409088,0.677255030658788,2.17697,-0.07778320000000034,2.2547532,1.1050795499999997,-0.01489237806818185,0.2934457928449096,0.6937453999999998,-0.6620455000000001,1.3557909,0.011109850000000018,Jog
0.04859604592511003,1.298902835590468,2.4400339,-2.1572917,4.5973256,-0.3199194500000001,0.0927293856828195,0.632998050481203,3.7876708999999997,-1.4253370999999997,5.213007999999999,-0.02873664999999949,-0.052251546255506987,1.0852796487118301,1.8669939999999994,-2.100879300000001,3.9678733,-0.25410310000000075,0.09364546601520082,0.1598810572690912,0.5222733999999999,-0.4648301000000001,0.9871034999999999,0.12329409999999996,1.0075302902280132,0.5859345375203389,2.1159546,-0.030328399999999728,2.1462829999999995,1.0426958000000006,0.02682235906623242,0.08095613441804876,0.32066060000000013,-0.3126144999999999,0.6332751000000001,0.026109500000000008,Jog
-0.05528248007075465,0.9301348108474059,2.1055608,-1.9101215,4.0156823,-0.06451850000000003,0.09110113455188681,0.7922557461525563,3.3875264,-1.8229413,5.210467700000001,0.21801459999999992,0.052041287028302026,0.46271469181575914,1.2798235000000002,-0.8087886999999998,2.0886122,-0.0738177499999998,-0.28258371709302327,0.25111726376889654,0.2014665,-0.9504441,1.1519106,-0.2526999,0.9424838497674416,0.48722995921639684,1.8416273999999997,0.07976689999999956,1.7618605,0.9546881999999999,0.11090343476744174,0.17632290672409218,0.5206954999999999,-0.2229644000000001,0.7436598999999999,0.10408094999999995,Jog
0.055182323046874295,2.22086344413254,4.173500699999999,-3.1206516000000013,7.2941523,-0.8996688000000004,0.028700201432292075,1.4166018154321722,3.9686889,-3.1666784999999997,7.1353674,-0.34086325,-0.01764530416666693,0.5229002211075432,1.2337552999999997,-1.3617127000000004,2.5954680000000003,0.10272709999999985,-0.11406206161745809,0.2715609459548858,0.7301712000000001,-0.7090042999999998,1.4391755,-0.18012249999999974,1.1120000971758672,0.6673727670887338,2.230844200000001,-0.21051029999999896,2.4413544999999996,1.2239195000000012,0.002646771373555835,0.2906022967895832,0.9011201,-0.7928820000000001,1.6940021,0.0284119,Jog
0.09364984715261997,1.167081577974014,2.8055904000000007,-2.2650244,5.070614800000001,-0.17153839999999976,0.047069738154897206,0.8109470613630706,2.049255899999999,-2.1287133000000003,4.1779692,0.0829007999999996,-0.06255110649202676,1.2356545514357329,2.7722662000000007,-2.3655847999999997,5.137851,-0.26077654999999966,0.8782359109988778,0.4810514974713007,1.8866592999999998,-0.0862594999999999,1.9729187999999998,0.9008589999999999,0.41790372716049373,0.46298580207033624,1.4970367,-0.5432602,2.0402969,0.3160476,-0.053905052413019156,0.1574001240215416,0.5647871999999998,-0.5308441,1.0956313,-0.05757600000000007,Jog
-0.003827985496183441,2.413508192585529,3.6392140999999993,-4.927976,8.5671901,0.9708367999999996,0.23658638732824402,1.3707746527081823,3.7366883999999994,-3.0131813000000003,6.7498697,0.3563461999999996,-0.1556537790839693,1.4908343337809493,3.1136789000000005,-3.524545,6.6382239,-0.06277019999999948,-0.01874675420420414,0.2082111225540138,0.38481140000000014,-0.7115936999999999,1.0964051000000001,0.03116605000000011,1.110021287837838,0.7002588162449702,2.1786713000000004,-0.2617629,2.4404342000000003,1.19463565,0.09901320525525543,0.23543724111879485,0.6419174,-0.5264313999999997,1.1683487999999995,0.12269665000000017,Jog
0.04245982284768324,2.0251537247567426,4.093087800000001,-3.3627380000000002,7.455825800000001,-0.5938297999999995,0.03186446556291345,0.9017591783641776,3.3265895999999993,-2.4630894000000003,5.789679,0.11183969999999974,0.015940457395143458,0.3832028425995396,0.8568259000000001,-1.0216602,1.8784861,0.08846739999999982,-0.12501718213507648,0.13299878764279963,0.2883987,-0.6252594000000004,0.9136581000000004,-0.13136980000000037,1.1150150238562089,0.6043173615239212,2.144632,-0.11441799999999995,2.2590500000000002,1.2051314499999997,-0.06505806873638321,0.2908742469009692,0.7249648000000003,-0.8092498999999996,1.5342147,-0.04382934999999989,Jog
-0.08539758445747794,1.3110559794252465,2.0437768000000003,-2.8570746999999996,4.9008515,0.23038320000000026,0.08339489486803515,0.6528885672224063,2.2033878,-1.7792256000000002,3.9826134,-0.10544595000000012,0.014278371847506978,1.8770144861417235,3.5211273,-3.6250045000000006,7.146131800000001,0.14031464999999976,-0.279694905780347,0.26328680326738313,0.3769913999999997,-0.8329604000000004,1.2099518,-0.3244096000000001,1.0623809716763002,0.6430699173799026,2.2019668999999995,-0.021990900000000126,2.2239577999999995,1.1201210499999998,0.024378169508670507,0.1417058573832722,0.5164549,-0.4416397000000001,0.9580946000000001,0.01859195000000008,Jog
-0.04063036349614379,1.9276156777330773,3.1723933,-3.7132117,6.885605,0.5500063000000004,0.13295127570694093,1.3909156787301564,3.8046993999999996,-2.5633099000000006,6.368009300000001,0.045414850000000395,-0.04253030706940894,1.0568741021664354,2.0343159999999996,-2.1193971000000005,4.1537131,-0.17025820000000008,0.057740389860582914,0.24320012697869883,0.4928986999999999,-0.6096313,1.1025299999999998,0.12870799999999988,1.1134876632446138,0.6724409918408037,2.2540695000000004,-0.22134089999999995,2.4754104000000003,1.1682328000000002,0.05619975576679354,0.2700727611435407,0.8449874999999999,-0.5549483999999996,1.3999358999999996,0.04289710000000001,Jog
0.06857211374527152,2.3564178013649357,4.5248644,-4.460493399999999,8.9853578,-0.09473239999999963,0.07155944653215678,1.0008525083653066,2.318365500000001,-3.1843662999999998,5.502731800000001,0.16082150000000076,0.18469840063051712,0.4165275268724412,1.2937902000000003,-0.6610003999999998,1.9547906000000002,0.09631200000000009,-0.0002926049689440939,0.12425519633817707,0.3870315,-0.35369269999999997,0.7407241999999999,-0.004612699999999995,1.0684107973913046,0.6448643924893547,2.1465378,-0.3237442999999999,2.4702821,1.1554339000000002,-0.07273046645962755,0.1865889628940396,0.5325807000000001,-0.5291916000000002,1.0617723000000003,-0.049212600000000405,Jog
0.039539698335067555,1.4615323650492034,3.1189888,-2.2981483,5.4171371,-0.4494619999999999,0.09221091831425582,0.9915887789564176,2.346488699999999,-3.2695993999999997,5.616088099999999,0.10109819999999992,0.042127814568157826,1.2911628082058744,2.6414965999999995,-2.2420517,4.883548299999999,-0.10757180000000041,0.5248162326153846,0.3425606449550769,1.3211179999999998,-0.3887893,1.7099072999999998,0.5221191000000001,0.8403351833846153,0.41411850943056366,1.7890168,-0.20908500000000027,1.9981018000000001,0.8880585,-0.12205250112820501,0.16746954102331654,0.44212190000000023,-0.5790176,1.0211395000000003,-0.13827819999999974,Jog
0.02994202462908085,2.5252452512014516,4.571778700000001,-4.2211673,8.792946,-0.6421231499999986,0.08145236305637997,1.1348373156513578,3.4616247,-2.5275789,5.9892036,-0.1475141500000003,-0.11591284703264104,0.5277769095987981,1.1259943,-1.4211075000000002,2.5471018,-0.014855349999999995,-0.1308765361111111,0.2239722618531813,0.4807799000000001,-0.6507004,1.1314803,-0.14936145000000012,1.2213167190058483,0.6842166386116307,2.3029038,-0.031046799999999576,2.3339505999999997,1.3168869000000003,-0.029199633187134515,0.4755702808656215,0.8662536,-1.3033753000000001,2.1696289,0.08525925000000002,Jog
-0.0030925834881317493,1.0472202128688524,1.6978494000000004,-2.2963403,3.9941897,0.21001630000000046,0.013882237977295849,0.8151184478436797,1.4784571999999994,-2.9315137000000004,4.409970899999999,-0.002366500000000449,0.006956417543859756,0.2951207635718264,0.7408243000000001,-0.7164635999999998,1.4572878999999999,0.04122150000000004,-0.08282051403865713,0.06884021629963695,0.16352390000000003,-0.27417459999999994,0.4376985,-0.07762899999999993,0.9959395155645979,0.4367753587287048,1.7861160000000003,-0.04160600000000063,1.827722000000001,0.9893493999999995,-0.03606678392675482,0.1405109294970225,0.3249695000000001,-0.32729639999999993,0.6522659,-0.07261189999999992,Jog
0.023560995297504352,0.998802715601882,2.8679955999999995,-1.9758238000000006,4.8438194,-0.1507510500000006,-0.013176172456813814,0.5478997608541757,1.8965441000000003,-3.3788872,5.2754313,-0.01647399999999999,-0.007968291266794542,0.4960558360610367,3.8588454000000008,-4.864861599999999,8.723707000000001,-0.024838599999999947,-0.036453585808893185,0.21203007909398616,0.7916156,-1.1062180000000001,1.8978336000000002,-0.01632090000000013,0.9632209571428573,0.4759519974758199,1.7796295999999998,-0.47229610000000005,2.2519256999999997,0.9696701000000001,-0.00032724380321666095,0.21568007298147945,0.44255079999999997,-1.2008469,1.6433977,0.030889799999999946,Jog
